iso3,year,co2_emissions_per_capita,temp_anomaly_celsius,forest_area_pct_land,floods_count,droughts_count,wildfires_count,extreme_temp_count,storms_count,disaster_economic_damage_usd,renewable_energy_pct_share,greenhouse_gas_total_kt,energy_use_per_capita,protected_area_pct
DNK,1974,2.248332557951563,-0.060097110231254705,20.712285475095854,2.0,1.0,0.0,1.0,3.0,677539.8088796677,12.841371190554684,103247.10846691088,1302.0208047184133,8.304825393811331
DNK,1975,2.1401786561110914,-0.1978592501383009,19.542904609343307,1.0,0.0,0.0,0.0,5.0,80574.41718274605,13.362019490795651,63076.390644443585,1768.6729754858934,6.742384380372591
DNK,1976,3.393589386270504,-0.144843344734095,21.58169819125818,0.0,1.0,0.0,0.0,0.0,134967.39521473338,16.21286395341725,83117.55470478996,1171.6855753528225,7.600975485986292
DNK,1977,2.975151892996943,-0.05189019132820409,20.614033046016473,2.0,0.0,1.0,0.0,1.0,942106.0816110374,13.580213642338325,117613.16842984175,1253.067940576605,9.993091091639998
DNK,1978,4.2551496340692765,0.05266186571545027,22.15842357757224,2.0,0.0,1.0,0.0,1.0,221961.17789266855,15.526054856944294,123270.45322816813,951.3392985115452,7.4128320597774975
DNK,1979,3.33712881771274,0.0397186346613148,25.399471926653927,2.0,0.0,3.0,2.0,2.0,165316.65756313855,15.911553916917665,99435.06687865124,1256.3409968951487,5.527256419174304
DNK,1980,3.1854924547814276,0.05017228559326274,25.01036690355351,1.0,0.0,1.0,1.0,0.0,65224.696849746775,22.218782544701494,136851.15071933347,1183.1222891634234,11.144836838169851
DNK,1981,2.953694944060078,0.06873021461887491,24.029338772918237,1.0,0.0,1.0,0.0,0.0,149205.44873946553,16.313029286815127,159490.4314603401,1849.6973337080608,8.468896974073877
DNK,1982,3.0284881531852883,0.12805969863796213,28.882182308434754,2.0,1.0,1.0,0.0,3.0,314242.40852566005,18.08574191380582,170673.28501117052,2211.4736068047737,10.273894156273558
DNK,1983,3.4049624528379328,0.14703179694127458,20.67847295961291,0.0,0.0,0.0,0.0,2.0,12729.054841551153,17.777327892555192,208606.46897313202,1605.4732198022384,11.929969888277768
DNK,1984,4.728550302734956,0.0845521280565724,32.847367967265065,1.0,0.0,2.0,1.0,4.0,28704.017790895756,23.879094949157732,184056.5514225975,1917.6974883115258,11.274570995501756
DNK,1985,5.134234579535884,0.20775140780768478,24.61213570268043,1.0,1.0,1.0,0.0,4.0,1819.4320919284892,25.089728768453213,158433.447958663,2016.0516467483083,14.08361289152267
DNK,1986,4.205907255038325,0.1562046511066566,28.49788493244666,0.0,0.0,2.0,0.0,2.0,85245.04670116236,22.571034592911246,174694.70980980806,2346.7652292135854,16.976603790465223
DNK,1987,5.908558087259689,0.28737857653341153,31.17558032142938,2.0,2.0,1.0,2.0,3.0,71242.84794033304,26.817672833701906,244694.89160856034,2324.868119156114,12.785746628281961
DNK,1988,5.399148926188527,0.28181376898097615,32.142098457555704,1.0,1.0,2.0,1.0,0.0,684906.8664670866,25.995698714934896,265825.76824984956,2912.6766939156564,14.792096004789641
DNK,1989,6.047145325883881,0.563183829856325,36.267068226119385,2.0,1.0,1.0,1.0,1.0,75285.77830036687,27.955483075460275,237165.38549069603,2356.544331472799,15.307565450129653
DNK,1990,7.177026861246869,0.3968084492998631,32.35540845347441,3.0,0.0,3.0,0.0,1.0,405858.49268548156,25.261579507281457,260040.34399570024,2861.395446339874,16.43792535132118
DNK,1991,7.052943262630491,0.32762753466537686,36.90087641765466,2.0,2.0,3.0,2.0,2.0,48183.71139538576,28.98716323416731,265286.3625632549,2627.523860552939,15.854653740642625
DNK,1992,6.668685846547643,0.4689999788458108,36.046169620074515,4.0,0.0,4.0,0.0,3.0,351124.17488351685,33.95536400147215,267929.55917694623,2507.780040000285,16.485091924765477
DNK,1993,6.593653413720289,0.5606567265496855,39.459978288926486,2.0,3.0,0.0,2.0,2.0,227381.03630518945,34.17418158253935,250444.9508087481,3335.1359119847357,17.20726652239166
DNK,1994,6.147614235528848,0.6917693718721252,39.77245235612791,2.0,3.0,3.0,2.0,5.0,212778.03138853077,33.75286923056892,311653.1110123228,3554.0896587724706,18.117206785923617
DNK,1995,7.244769150256936,0.5487787379278699,41.35530569180018,4.0,0.0,3.0,1.0,4.0,801013.8034507936,35.15056222907731,356066.8715489583,3321.90620065006,18.80495310577823
DNK,1996,7.803647634270723,0.5064558520393814,40.908003230128905,2.0,1.0,3.0,3.0,5.0,77106.00057930866,39.52880280129307,327429.3904847323,3186.5096116705654,16.571072055381123
DNK,1997,7.61653115182198,0.7344473963835443,42.1342287331681,3.0,1.0,2.0,1.0,5.0,386634.00079701806,36.83642380771103,326891.99989007646,3172.9309443345132,20.83331750988719
DNK,1998,8.35923377688947,0.5935112733322079,45.21690534144919,4.0,0.0,3.0,2.0,5.0,750465.6058147891,34.56006447655657,334526.9179507259,3674.6221873921854,20.897614390838793
DNK,1999,8.720109112888837,0.7026267688794073,47.9067638956403,1.0,1.0,0.0,2.0,5.0,553745.7269249553,39.722002336108886,368161.97104065993,3141.667149312328,20.900766157190823
DNK,2000,8.77788146470541,0.7490840869671282,45.05723059600563,1.0,3.0,0.0,1.0,8.0,1842792.350293722,37.730445622392004,394518.3180214351,3940.833218787506,22.59988920177686
DNK,2001,8.754239730370363,0.7948454926881797,45.34108641832361,3.0,5.0,2.0,0.0,5.0,964.4543523561588,39.861450209112725,388670.00044146396,3728.0197266501877,22.999591536076842
DNK,2002,9.435011446619571,0.884772810164375,49.95988958913047,6.0,5.0,1.0,2.0,4.0,1003129.3568653911,39.85022658380999,337845.67684198986,3808.810094943633,22.96195267487146
DNK,2003,9.791218178491835,0.8026452302851829,49.21048941948371,2.0,5.0,1.0,2.0,3.0,449110.0979662962,38.76780576385803,436603.90319888724,3741.2468410555857,24.01566111027453
DNK,2004,9.098135248894053,0.8615958815203899,52.185439762893964,2.0,1.0,8.0,4.0,6.0,1194.0586666584293,41.79240163184247,422079.7209034924,3732.5162468390304,23.646497212064446
DNK,2005,10.713392594581007,0.9069775336738789,48.61423077625432,1.0,5.0,4.0,4.0,6.0,305375.8446111183,43.96631917611696,404475.97898788465,4128.93608760909,23.2554922942017
DNK,2006,10.01152325297668,0.9431972528157823,47.15232194313764,3.0,2.0,5.0,1.0,5.0,722004.89356862,44.10302751324464,402945.8084089342,4256.431765407618,28.042031302073323
DNK,2007,10.234487984732636,0.9606817498429783,50.94422654125743,5.0,4.0,5.0,3.0,4.0,101284.65236494647,44.12890658572977,411775.5937842824,4252.457232662113,24.980660572030143
DNK,2008,10.775936047016913,1.0079187581770261,50.99156523181308,7.0,3.0,4.0,1.0,6.0,578690.2489999443,43.16525402862896,450739.33944647445,4590.564359185106,26.399928527167077
DNK,2009,10.637851820302037,1.0593336017905424,53.29760528164936,7.0,2.0,4.0,2.0,8.0,77851.35775482765,40.412442361384215,385787.90750627243,4402.566909960781,29.99200674969505
DNK,2010,11.177219961245761,1.0406860540166893,52.447740863218144,1.0,1.0,2.0,2.0,7.0,854096.6884680477,44.529230055319005,453334.7370853072,4607.906972949533,26.083142062124097
DNK,2011,10.910482951241502,1.0617319279677566,56.39770131856047,11.0,3.0,3.0,1.0,10.0,447514.53266946453,46.337792767462325,452560.3239487138,4142.102079368073,27.589567977980415
DNK,2012,10.500717884705368,0.9138213640687857,54.29209988795945,8.0,6.0,3.0,6.0,4.0,18616.022028624462,40.65390001256141,456875.87430700636,4427.327168360731,30.464354260504184
DNK,2013,11.159950475322663,1.0582214783094848,55.820038196191945,7.0,5.0,4.0,3.0,10.0,52162.218649026145,45.74870720265237,425518.1005258498,4920.347011599364,25.13861884604951
DNK,2014,10.385871421110512,1.105284289449853,56.235451571406244,7.0,2.0,6.0,2.0,4.0,1106730.2748797922,46.04388828631759,415980.526831378,4837.437550001733,29.538515905146063
DNK,2015,11.1900527605772,1.1369422075316467,56.694478729968296,7.0,1.0,6.0,2.0,9.0,18876.515031212675,44.52838170926344,518144.2216966659,4721.8713876452675,28.186944781501897
DNK,2016,11.185800921430948,1.0339904655119418,56.48275620669523,2.0,6.0,2.0,5.0,6.0,202119.21083084264,48.59970870379407,468816.6154378017,4586.081217709283,27.356872424751135
DNK,2017,11.15613921241283,1.0465194883177142,58.12783392317596,6.0,0.0,1.0,1.0,7.0,483260.1304973878,49.290630592383664,516878.39602806483,4484.012174544156,28.304615316762767
DNK,2018,11.266862908085624,1.0623532645391223,55.144653370492044,2.0,4.0,2.0,1.0,6.0,140450.3058015663,51.50222533683163,493933.6754906289,4606.113396822794,27.88835238723786
DNK,2019,10.318170823437054,1.1594674110658392,60.89086666271382,5.0,2.0,0.0,5.0,9.0,150436.9268302894,47.58964395926512,476780.1050571649,4904.686746218607,30.74645369782607
DNK,2020,11.13908563650693,1.2068290873098302,57.037362882700336,7.0,3.0,6.0,1.0,4.0,897756.645829329,50.77173735577615,482120.35786577687,4311.136929921432,28.649660767898318
DNK,2021,11.55765238633365,1.098431583510934,54.56576440819899,6.0,5.0,9.0,3.0,13.0,208914.45924967865,46.21685128631897,505443.8289834753,5219.229238826644,29.769946009811992
DNK,2022,11.641511613235714,1.2099718286153414,58.51189725264122,8.0,2.0,4.0,3.0,6.0,24198.39797735532,47.40236413113819,510216.4676545303,5107.046913083696,28.1628925952269
DNK,2023,11.000018117332258,1.1529644818969498,56.09348933024948,7.0,1.0,6.0,2.0,7.0,794920.1443976037,49.92812907123346,494125.98101716815,5118.555164112551,29.413326220690724
DNK,2024,12.356384164465021,1.1383843943094845,60.04856310134966,8.0,1.0,2.0,2.0,11.0,1944873.8278874673,47.07062628621666,511149.2252989771,4992.641485795441,28.55979717402541
DNK,2025,11.164858808636064,1.1361896924123926,64.05840240253812,1.0,6.0,4.0,5.0,6.0,1136916.467510032,48.3160530437719,513824.55703758314,4887.6030614083,27.191371937428055
EGY,1960,1.7938987829463269,-0.38780954717081284,12.922870669646247,0.0,0.0,0.0,0.0,0.0,32279.196058172383,7.288686624465029,24528.10432791979,201.23592026250253,3.358568093729099
EGY,1961,1.9976349135197444,-0.39255937887182185,11.727458785286185,0.0,0.0,0.0,0.0,0.0,159868.7912803092,8.282365799109677,-6447.192686675811,402.84064411537133,5.72771689718943
EGY,1962,1.1776304085498064,-0.42376965953539125,13.678104393777293,0.0,0.0,0.0,0.0,0.0,36187.52623284566,6.541906749271806,53630.731437570634,45.03384711139438,3.012558227005986
EGY,1963,0.7909783192064042,-0.3378754174656471,14.60008702043886,0.0,0.0,0.0,0.0,0.0,145700.29119468055,12.268027458992607,47162.42244417931,492.1154858695828,4.224333563617438
EGY,1964,1.5595758161384803,-0.29599572936236457,16.479997635227186,0.0,0.0,0.0,1.0,0.0,19423.821902873293,7.7663917818372274,46267.729837869025,741.433594364418,4.781018879424366
EGY,1965,0.9826827326368397,-0.2591795737531545,13.732192761887113,0.0,1.0,1.0,0.0,1.0,312510.5935595738,10.957267554999328,22961.05945004052,470.4079616528573,4.668015180374267
EGY,1966,2.6141836770079157,-0.19081918606576553,18.256036143695702,0.0,0.0,0.0,0.0,1.0,318944.0934371448,8.402412313762945,77901.35525207692,631.8028716558672,3.248528084678573
EGY,1967,1.6264218670434198,-0.21205142848296665,16.826204707083285,0.0,0.0,1.0,0.0,0.0,157800.52756383253,9.88249014366784,19404.55983973661,820.0932822613844,2.628149687993896
EGY,1968,1.4370707328719166,-0.2556689949727582,13.218925593953788,0.0,0.0,0.0,0.0,0.0,8175.439794512241,10.28122114949472,52023.48199147037,1408.622332776891,6.22270729518446
EGY,1969,1.8608046196218713,-0.2413007401973969,20.979480224151807,0.0,0.0,0.0,0.0,2.0,71505.65290298252,11.98963446388493,26267.96666134544,793.5741117550283,5.406393094377033
EGY,1970,1.0962359867747762,-0.16846272725139727,16.777632384281123,0.0,0.0,0.0,0.0,2.0,33486.86628742015,12.026366346631296,55911.200372200125,1029.267639174932,5.443093977572585
EGY,1971,1.4375693830308505,-0.09002082798491785,14.417612458219304,0.0,0.0,0.0,2.0,0.0,172327.8096853203,9.788225968592844,97636.95494052906,867.6018389457895,6.891714360679752
EGY,1972,2.821525243423654,-0.1629331602005636,21.224835873100442,0.0,0.0,0.0,0.0,1.0,25749.450537384808,13.991134670023454,83570.25790729598,1050.3523863521243,7.155044927780958
EGY,1973,1.8986363380520968,-0.19038604420317723,22.917707217172847,0.0,0.0,0.0,0.0,1.0,504434.5114184694,9.723125293862072,55098.62015809407,1019.3185733857125,6.82655576562165
EGY,1974,1.8298147559177536,-0.21065869630112283,18.316517584004878,2.0,1.0,1.0,0.0,0.0,484045.0394460934,9.896195853343547,71797.10664776296,990.3415842146998,7.593304363076204
EGY,1975,2.9064688564762875,-0.22373558306280789,17.862150539378828,0.0,0.0,0.0,2.0,0.0,44551.235806905504,12.553458028467714,82562.37183498911,1109.8081921274654,6.372716913715243
EGY,1976,3.4566651705075335,-0.03019264793024891,19.459868178436754,1.0,0.0,0.0,1.0,3.0,320510.6472782152,14.78687772105508,78894.46162508205,1522.8069476104984,8.286197857643238
EGY,1977,3.3762958486429895,-0.011097690976929198,22.49508016666632,1.0,1.0,1.0,0.0,1.0,330886.6996093139,12.337344741066122,114669.43419073704,1374.524933780315,5.799477350270262
EGY,1978,3.7346924090996416,0.016549428410104747,24.768402462625406,1.0,2.0,1.0,1.0,2.0,144047.795617183,15.241267301263127,170992.47268377568,1106.64354988093,8.508970725317553
EGY,1979,2.936851609728707,-0.010708924660352741,23.913213047403055,0.0,0.0,2.0,1.0,0.0,48570.652321202535,13.122575216986425,111662.43907149085,1374.081547170739,10.038828357264824
EGY,1980,2.7752852123783835,0.14286105386333225,23.70137908967918,4.0,0.0,5.0,0.0,0.0,42506.302801754944,16.49585043932733,183350.68613207008,1354.427478424455,8.5239989719175
EGY,1981,4.6873475696868585,0.023751316233208183,28.197554294510866,0.0,0.0,0.0,0.0,0.0,413605.9823768165,20.193905166714103,145145.9758635929,1876.4822994490085,10.292807450774383
EGY,1982,3.8797525596982285,0.17246236917239655,24.719184760990572,3.0,1.0,0.0,1.0,4.0,78336.98423237154,17.053061723771215,163740.85006771397,1578.6615559869408,11.102503429877917
EGY,1983,4.171611635604437,0.12780013293177075,29.16790973750896,2.0,1.0,0.0,0.0,1.0,298300.44457703334,17.182801409455838,173082.85231721564,2062.0471611767316,10.043742749836204
EGY,1984,5.338664109966561,0.11828184886438026,26.99702769283203,1.0,1.0,1.0,1.0,4.0,662980.6954259613,21.797372111644435,135493.5058788916,2194.9119681989914,13.502341366901105
EGY,1985,5.161549946584052,0.2514674946624536,29.9545908349345,1.0,0.0,0.0,0.0,3.0,303475.42461141595,20.21724971383435,200737.37238009786,2108.3545600361103,13.0196242731307
EGY,1986,5.3772273776537265,0.27487063331479633,29.78171058240127,0.0,1.0,4.0,1.0,3.0,1258632.9225167716,28.510473239762028,140575.5019852926,2314.108751773928,10.890435199336805
EGY,1987,6.638787404984045,0.3094497938426997,31.138243702785026,1.0,1.0,3.0,0.0,1.0,365560.9260409584,24.582058001126708,218573.27728134184,2182.2774317554536,14.042594050092562
EGY,1988,5.3068860484379226,0.3267678780645314,31.56483384072058,1.0,2.0,3.0,0.0,2.0,135992.596339597,27.56288132520818,229694.38206754092,2615.331045002376,16.63992450115101
EGY,1989,6.496247417638902,0.35700185349634955,37.11317570400473,4.0,1.0,2.0,0.0,0.0,703286.825703451,23.417918652254144,199739.25857420615,2241.2540986001363,15.295022996174918
EGY,1990,6.282782546815824,0.5910697594296351,33.16768490472866,1.0,1.0,0.0,2.0,3.0,139645.06259016145,28.52907950033802,252116.03422653116,2541.269260947762,15.08907989388177
EGY,1991,6.691701216354183,0.5347072315819978,34.39837874257523,2.0,2.0,0.0,0.0,2.0,1361823.8163036597,26.360350836017687,255657.20381575087,2695.103068038854,15.936926202104724
EGY,1992,7.7019603142807025,0.5375605472988058,42.79418378023667,3.0,1.0,0.0,0.0,1.0,253333.98000069114,29.33953644913726,271532.66933817544,3116.0456029744114,17.171185812743396
EGY,1993,7.398094503200613,0.5280519595549255,41.166744752218776,4.0,2.0,2.0,2.0,7.0,1217494.129912965,29.15730409763932,284064.71072093403,3400.6128234852545,16.38705536665116
EGY,1994,7.694428336746737,0.6384728322276567,33.97159875889001,4.0,0.0,3.0,0.0,3.0,82153.7189303535,34.28028114559194,285048.14343826286,3006.9180277173623,20.726664952916177
EGY,1995,8.274974027774464,0.6373745120342835,39.709819712066725,3.0,1.0,3.0,0.0,5.0,4728.886017544205,33.73326103473661,313495.9106096889,3202.8254549488706,20.72255215807416
EGY,1996,7.715199702109488,0.6351464701831955,37.75284196738463,1.0,3.0,3.0,0.0,3.0,91694.11715931211,34.31870681330176,344780.79129067925,3057.0103636335966,21.586572702992417
EGY,1997,7.701613821213982,0.6448152894477927,41.03266187487017,2.0,2.0,1.0,0.0,3.0,44267.29696803578,38.1308389566382,328463.81385695847,3420.9494623584465,18.604293156728893
EGY,1998,7.83394124640545,0.6974857827911649,36.65243739079553,5.0,3.0,0.0,2.0,5.0,575980.7397313011,36.084548848033414,344043.48270440794,3801.732003390138,21.499247794295897
EGY,1999,7.545264241296343,0.4838851453297617,45.20500118701534,1.0,1.0,0.0,2.0,6.0,135965.56542865135,39.31109793443766,371960.34482956724,3219.456947453973,23.415955804386034
EGY,2000,10.089492753960743,0.7865417929518191,43.69807438359697,3.0,0.0,1.0,0.0,6.0,459086.27773717773,41.94897766578394,422424.5738919192,3740.31973861998,21.144006268497503
EGY,2001,8.493646404053885,0.7613380825433596,47.66276842174698,4.0,4.0,3.0,3.0,8.0,505355.0982263875,39.077039504352726,370569.29803968704,3994.958097891957,22.90614581660599
EGY,2002,9.210814176676884,0.957053253461059,44.36343602774457,5.0,0.0,5.0,1.0,2.0,541975.5178127621,40.16756869945259,342022.1424027413,3925.471499364416,21.979473706390532
EGY,2003,9.377934657553295,0.8588834985330343,49.49902878505803,3.0,3.0,0.0,1.0,3.0,844554.833113018,42.51030411158329,370759.3025271008,3948.926596892629,25.17087438783983
EGY,2004,9.901873569663923,0.7883771481309338,49.071903732628265,6.0,2.0,2.0,3.0,4.0,77425.45301543211,44.33097527759792,416320.72979090747,4276.239732760746,24.160657421206977
EGY,2005,10.371155373436997,0.9041287495795806,54.633606222653675,7.0,3.0,0.0,2.0,9.0,25243.66058853419,42.07931160912484,446709.6392330461,3952.543867325649,24.76262072162585
EGY,2006,10.562983684846985,0.8475397294092789,55.129311411060286,5.0,1.0,3.0,5.0,5.0,14926.856204084452,41.00660033542381,392581.8267222348,4027.3191261427555,23.71644562996986
EGY,2007,9.88837992436221,0.9907281691233418,54.24010075334897,4.0,2.0,2.0,1.0,10.0,55064.212678372714,44.99884090922255,421838.5081457649,3840.148725744234,27.84216362983289
EGY,2008,10.272617768217206,0.9963140853063787,52.09091230332258,4.0,4.0,2.0,2.0,7.0,243128.73577107198,44.902968484698654,429697.5065501447,4409.755932625448,26.099464717112408
EGY,2009,10.666236016356295,1.0684536115078649,58.45802727000084,7.0,1.0,2.0,3.0,7.0,1771249.9335411654,46.07326559001251,415893.7850608353,4440.461004651614,27.465071415616606
EGY,2010,10.486168999190106,0.9460047814290465,50.157265704294566,2.0,4.0,5.0,0.0,6.0,228772.40139761625,46.20803689963957,478821.8137574169,4304.982100379155,27.19998660564051
EGY,2011,11.669610262461948,1.028165733785271,51.0362623663102,5.0,2.0,6.0,4.0,8.0,321185.67616952746,45.555867670397056,474604.372997485,4277.235969106538,25.672602371683663
EGY,2012,11.135179972315614,0.9311974737743731,54.80301779429308,5.0,3.0,2.0,1.0,6.0,909437.644914102,46.10656038425457,458811.13175155065,4520.029272286889,24.909322167944595
EGY,2013,11.374640675307798,1.1103228449302074,61.07894722155999,4.0,1.0,5.0,0.0,6.0,1373324.731960885,47.47951815670891,444053.0259724264,4594.3130793704995,27.18060628166802
EGY,2014,11.424670719803656,1.108433380044934,55.335517908128665,2.0,5.0,8.0,4.0,12.0,1973469.4299172414,42.99579202507411,482354.6924365713,4327.666622425348,29.220239166158116
EGY,2015,11.802378397809761,1.1182913136482162,55.748977890914624,12.0,3.0,4.0,0.0,6.0,985104.3337160579,49.578162900433306,474969.4712480101,4186.159254803251,25.118601781376043
EGY,2016,11.308995562306144,1.0895080499592007,52.93830309255314,8.0,6.0,2.0,1.0,6.0,397969.4402210277,47.90122349529156,454595.7441229349,4269.585055183609,30.79163008130105
EGY,2017,10.530128035269927,1.1324244615719092,59.21615616032612,5.0,2.0,1.0,3.0,11.0,150545.6205976809,45.262394364201455,492814.42820867803,4362.438092771368,29.403936239448978
EGY,2018,11.570592549420779,1.236628447226498,59.51673184087994,12.0,3.0,4.0,3.0,4.0,533646.6135919425,47.83691853561292,480607.5957758275,4447.2643201281235,28.661903656334243
EGY,2019,11.025703810667896,1.0937467585111704,59.36500984957889,9.0,2.0,4.0,3.0,9.0,129843.6276827132,50.61991736666531,432541.10559108807,4735.136235789428,28.377525191209017
EGY,2020,11.150647866451873,1.1352102176127001,56.05565465900327,4.0,3.0,5.0,4.0,8.0,34402.53488952206,48.518958510609494,451578.4434217428,4797.047201986792,29.87430659140577
EGY,2021,11.841425878961688,1.0441382881597492,56.077870332013184,8.0,2.0,4.0,1.0,3.0,1529493.8005789968,46.41304646551588,445321.2092240654,4757.920691828204,27.084014459322916
EGY,2022,12.261606953911551,1.0678739665973107,54.80890823414936,8.0,3.0,2.0,3.0,7.0,407856.49225055194,45.36993462346018,506184.7570085651,4900.224218354833,29.522731233014664
EGY,2023,11.603162479987919,1.1509111606112468,58.431121790770526,10.0,3.0,3.0,5.0,7.0,441828.6761838038,53.945306188012864,464731.3704925431,4927.003916239083,29.43546081805989
EGY,2024,11.806181138212223,1.236641940218632,55.68420844188122,6.0,3.0,2.0,3.0,5.0,591953.068294168,44.63414325335528,499532.502456646,4925.746171184074,31.60931426399572
EGY,2025,12.641682939524664,1.1325979648577043,55.59084719930896,4.0,3.0,3.0,3.0,5.0,382755.8282948586,49.43900490073958,539561.4234961226,4883.174774365242,28.667907763484617
ESP,1960,1.2015553729293578,-0.3331970545864645,9.101852246009187,1.0,0.0,0.0,0.0,1.0,70657.41996970218,6.486553334245551,10522.489900626058,329.70973311627165,3.6549597739471964
ESP,1961,0.3656355443051259,-0.2988296211845948,11.74491791187291,0.0,0.0,0.0,0.0,0.0,225196.42777432097,6.213062186776947,46431.30917495333,1060.7732096264394,0.2367924860437456
ESP,1962,0.5376205121022397,-0.2095011654382264,12.976365213459935,0.0,1.0,1.0,0.0,0.0,24875.70520960557,4.14800810353538,24270.65376459524,539.6171972624337,3.918222174266934
ESP,1963,1.8297564853218793,-0.38179904967636047,8.559245912407098,0.0,0.0,0.0,0.0,1.0,335539.8311566106,8.398632330406537,7990.8535197148085,580.8293839155876,5.332427462301434
ESP,1964,1.2723476204809117,-0.24173925563950455,16.928582317423547,0.0,1.0,0.0,0.0,0.0,72422.37038637923,5.675184526277366,-10245.243756090298,719.0732980583147,2.0070093501179214
ESP,1965,1.76423197123356,-0.3258184924830416,14.148853782338344,0.0,0.0,1.0,0.0,0.0,241352.3607858547,11.39269581879354,53172.49540573379,373.3736499384011,3.745326576136894
ESP,1966,1.4727690759551224,-0.27749723406127397,15.112016911146831,0.0,0.0,0.0,0.0,0.0,419685.65971342125,9.121211081758755,58715.93209862594,474.2253168766987,6.026818880517906
ESP,1967,1.5650238318808993,-0.24842094514548704,17.96996420705847,1.0,1.0,0.0,0.0,0.0,442337.2975111026,8.513695751426072,55021.25925580591,583.3727254735047,3.76094506065701
ESP,1968,2.186643813312578,-0.3604169663242587,13.41216738062839,0.0,0.0,0.0,0.0,1.0,126450.74404045161,12.310428141168162,45405.16858387986,1013.7493968523398,4.460407107754075
ESP,1969,1.4578877250245588,-0.2877520495126541,16.889945886990724,0.0,0.0,0.0,1.0,1.0,64494.246017385645,10.494902088729955,47474.94521270072,970.5732016365539,6.147836664584069
ESP,1970,1.9261030499954173,-0.10118949337156079,15.685485793351038,0.0,0.0,0.0,0.0,0.0,209429.21376702914,11.143989163362336,79881.21134702762,712.1458350225041,3.5428101041188524
ESP,1971,1.730439164169076,-0.12093114593241977,16.045206550610093,0.0,0.0,0.0,1.0,0.0,47266.22581128738,10.708598333298614,63402.900153677496,880.1349536008285,5.626576594822288
ESP,1972,1.8814519155820277,-0.17804946234539837,15.162072275513438,1.0,0.0,1.0,0.0,3.0,375238.5704340574,10.677524752441316,99840.69171324937,1149.868074320722,4.611393109209667
ESP,1973,2.0985765774661815,-0.13340569918531303,21.887271288393055,0.0,1.0,0.0,0.0,2.0,307524.3747419102,12.860345971487076,75606.9382145336,465.5457074712134,5.949605370691298
ESP,1974,2.559515489649254,-0.15476881666519582,17.46033064311485,0.0,1.0,0.0,0.0,1.0,404908.0485288917,15.988219657462677,81446.4202094131,1160.5419320392928,7.0349932376689175
ESP,1975,2.3226130663165985,0.00040750895640874474,20.869936807557075,0.0,0.0,2.0,0.0,0.0,149060.68744312867,5.5150585020682295,101283.16270178084,1335.518874243872,8.592353232557032
ESP,1976,3.4969450537810847,-0.09952242791726389,15.20328710339107,0.0,1.0,0.0,0.0,2.0,220091.25425345835,18.105359073823486,134434.1769884142,1013.9037995311144,7.976301811484932
ESP,1977,2.4484984962343614,-0.03878860549730593,23.658222172096536,5.0,0.0,1.0,0.0,2.0,30079.532103489946,12.369310658855355,137228.0464988934,1459.3551044931503,7.2054091366755095
ESP,1978,3.054513794368516,0.06204275793293704,24.204288714941768,0.0,0.0,1.0,1.0,2.0,331630.81499666435,15.849333186559429,115302.62499372082,1391.4587192741606,10.15741154989686
ESP,1979,3.1191634271484965,-0.06260588773986081,22.730579995987377,1.0,1.0,0.0,1.0,0.0,195145.7684655756,12.3749781508916,116295.60560408157,1899.2913450718415,9.854225587959109
ESP,1980,4.424838629258341,0.1550094089517437,22.87971490315494,0.0,0.0,0.0,0.0,2.0,213538.9827490403,20.45809855506429,105054.22270358288,1441.1049339993247,6.812049040509846
ESP,1981,3.9370997163066095,-0.05995611697947657,25.452524882783713,0.0,1.0,0.0,3.0,2.0,577259.3082733356,14.896052038217883,162503.51127350755,1797.3972310850722,11.266566908604144
ESP,1982,4.658604077226922,0.22641220068484402,31.2232525958201,1.0,0.0,0.0,1.0,1.0,466142.99070469465,21.476391291229312,111196.88820253551,1411.6762999381303,10.771596543485865
ESP,1983,3.4616434055698306,0.10108551781477623,22.18251964433298,0.0,1.0,3.0,2.0,1.0,247077.57842606315,19.388898916078112,209119.5161589823,1877.1894733149284,11.24471711821317
ESP,1984,4.7285063812781765,0.14753401021270474,29.672253157645546,3.0,0.0,1.0,1.0,0.0,144761.04175926483,20.579365516531116,198853.65524423364,2157.010045961586,13.588224956522847
ESP,1985,5.353255398662149,0.05286425638239722,26.597990184522512,0.0,2.0,2.0,0.0,0.0,199589.70300971367,19.15612959238838,170781.06722966852,1950.9710465970934,12.285104370496498
ESP,1986,5.162405202540171,0.20571616642986137,30.015821003628073,0.0,2.0,3.0,0.0,1.0,149025.67753335377,25.802182590096656,231965.619102068,2449.2727126933682,14.488554143583972
ESP,1987,6.006562272328499,0.19770745061919487,30.658173861720396,3.0,0.0,0.0,0.0,2.0,57954.32792681975,23.818282379584208,227030.308624022,2516.365932407112,15.703954921086392
ESP,1988,5.379468172098791,0.27165389667015766,31.437504489881718,3.0,1.0,0.0,1.0,1.0,373617.26154288533,26.872233120761408,237301.72705156554,2449.578492593082,14.691751576894939
ESP,1989,6.773114122098899,0.3490484227705857,33.72487780342117,1.0,0.0,2.0,0.0,3.0,432210.1598249683,21.726809448921177,231375.5900567628,2468.8501566088435,15.926892517152488
ESP,1990,7.571866421081069,0.47662332915783245,32.164572136805525,1.0,2.0,4.0,1.0,1.0,1330398.1402561709,25.494706951926787,264288.75973639975,1925.2653564796465,16.97160826783765
