iso3,year,renewable_energy_pct_share,energy_use_per_capita,temp_anomaly_celsius,extreme_disasters_count
CAN,1960,22.6,7641.54876651682,-0.3629175748469524,0
CAN,1961,22.6,7641.54876651682,-0.16978043570205348,1
CAN,1962,22.6,7641.54876651682,-0.3457607591817212,0
CAN,1963,22.6,7641.54876651682,-0.26569590812597005,1
CAN,1964,22.6,7641.54876651682,-0.13282613608204996,0
CAN,1965,22.6,7641.54876651682,-0.1477732350204403,1
CAN,1966,22.6,7641.54876651682,-0.06570555795043509,0
CAN,1967,22.6,7641.54876651682,-0.2869872104435301,1
CAN,1968,22.6,7641.54876651682,-0.07463011681713497,3
CAN,1969,22.6,7641.54876651682,-0.30221130849365013,0
CAN,1970,22.6,7641.54876651682,-0.15496227419944417,0
CAN,1971,22.6,7641.54876651682,-0.27921937793309226,1
CAN,1972,22.6,7641.54876651682,-0.07688683023473405,2
CAN,1973,22.6,7641.54876651682,-0.06811793471591818,0
CAN,1974,22.6,7641.54876651682,-0.07491670396243358,1
CAN,1975,22.6,7641.54876651682,-0.1556232461467028,3
CAN,1976,22.6,7641.54876651682,-0.028287319778696106,1
CAN,1977,22.6,7641.54876651682,-0.011164240512504683,0
CAN,1978,22.6,7641.54876651682,-0.020467370762297613,2
CAN,1979,22.6,7641.54876651682,-0.06436435629323196,2
CAN,1980,22.6,7641.54876651682,0.04166406499063373,0
CAN,1981,22.6,7641.54876651682,-0.04148066068484654,1
CAN,1982,22.6,7641.54876651682,-0.12206503295848004,3
CAN,1983,22.6,7641.54876651682,-0.051951066344049945,1
CAN,1984,22.6,7641.54876651682,-0.10457678786535292,2
CAN,1985,22.6,7641.54876651682,0.12540160029584319,0
CAN,1986,22.6,7641.54876651682,-0.007090610290781604,1
CAN,1987,22.6,7641.54876651682,0.363440201382071,1
CAN,1988,22.6,7641.54876651682,0.2579830183666085,0
CAN,1989,22.6,7641.54876651682,0.006200053739135958,2
CAN,1990,22.6,7641.54876651682,0.23511360457106964,1
CAN,1991,22.7,7529.00297774185,0.28108899520301933,1
CAN,1992,22.4,7616.97320016327,0.37452980143954206,2
CAN,1993,22.3,7782.92897388185,0.10552759361501332,2
CAN,1994,22.2,7971.05824834315,0.0750664002259461,0
CAN,1995,22.4,7995.23710734235,-0.014133665683905228,2
CAN,1996,22.1,8070.95400503596,0.15491411588832193,1
CAN,1997,21.8,8069.49923971315,0.19034333385045293,2
CAN,1998,22.0,7963.20719845056,0.2936011620219944,3
CAN,1999,22.2,8117.62871957032,0.5176750401965995,3
CAN,2000,20.3,8224.74786425172,0.3778964926169151,3
CAN,2001,19.8,8017.16666642228,0.4200002044571201,3
CAN,2002,20.1,7943.44588697183,0.5628774273533121,1
CAN,2003,19.7,8303.4318789013,0.5032729201581624,2
CAN,2004,20.4,8371.02231862308,0.22693554163501062,3
CAN,2005,21.6,8369.95929648006,0.49567996428641325,0
CAN,2006,21.5,8427.44174185883,0.41754763602205464,2
CAN,2007,21.6,8356.30636250042,0.5411871707634998,1
CAN,2008,21.6,8098.35289361915,0.5604603669209421,1
CAN,2009,22.2,7696.33407281264,0.47645006735767126,2
CAN,2010,21.4,7660.75452103288,0.49489814843138297,3
CAN,2011,21.5,7716.24822782698,0.4976757518064795,3
CAN,2012,21.8,7637.78487245197,0.5461049627020856,1
CAN,2013,22.2,7668.79466344868,0.710285975524452,3
CAN,2014,22.2,7780.1475931021,0.6679205849304279,2
CAN,2015,22.3,7690.40816617685,0.4687742170889006,2
CAN,2016,22.1,7944.50789345873,0.7876204701071345,0
CAN,2017,22.8,8175.19037647623,0.6249719592541041,1
CAN,2018,22.3,8161.77967501099,0.8133049553614861,1
CAN,2019,22.4,8125.58121311618,0.697163559444618,3
CAN,2020,23.9,7495.07932297849,0.8297907867471935,2
CAN,2021,23.8,7524.86361233157,0.7474300090676875,0
CAN,2022,23.8,7575.25861568829,0.6713814430759821,1
CAN,2023,23.8,7342.36758732052,0.7682245268318377,1
CAN,2024,23.8,7160.67104355006,0.8623410776616336,2
CAN,2025,23.8,7160.67104355006,0.6902581253067025,5
CHE,1960,16.8,3617.21670838019,-0.33633134700191597,0
CHE,1961,16.8,3617.21670838019,-0.31846941942517343,0
CHE,1962,16.8,3617.21670838019,-0.535763899987885,0
CHE,1963,16.8,3617.21670838019,-0.06887600074329031,1
CHE,1964,16.8,3617.21670838019,-0.2969269614763315,1
CHE,1965,16.8,3617.21670838019,-0.33434639430922436,1
CHE,1966,16.8,3617.21670838019,-0.13132724431332093,1
CHE,1967,16.8,3617.21670838019,-0.4587474712954933,0
CHE,1968,16.8,3617.21670838019,-0.2829959584850354,0
CHE,1969,16.8,3617.21670838019,-0.1932090682300424,1
CHE,1970,16.8,3617.21670838019,-0.11257549963024634,2
CHE,1971,16.8,3617.21670838019,-0.17935890982854305,0
CHE,1972,16.8,3617.21670838019,-0.01620452734965408,1
CHE,1973,16.8,3617.21670838019,-0.26154524801062606,1
CHE,1974,16.8,3617.21670838019,-0.12677165749316946,1
CHE,1975,16.8,3617.21670838019,-0.08674306556593965,2
CHE,1976,16.8,3617.21670838019,-0.20112299322361232,1
CHE,1977,16.8,3617.21670838019,-0.02892923567098634,0
CHE,1978,16.8,3617.21670838019,-0.03729381125779016,3
CHE,1979,16.8,3617.21670838019,-0.03752525151525659,1
CHE,1980,16.8,3617.21670838019,-0.02810998415188572,1
CHE,1981,16.8,3617.21670838019,0.04131714974524912,2
CHE,1982,16.8,3617.21670838019,0.025567248726916514,0
CHE,1983,16.8,3617.21670838019,-0.018021542355863562,2
CHE,1984,16.8,3617.21670838019,0.03247542894907956,0
CHE,1985,16.8,3617.21670838019,0.05771847356229277,2
CHE,1986,16.8,3617.21670838019,0.21637278622334222,2
CHE,1987,16.8,3617.21670838019,0.055100959853259315,4
CHE,1988,16.8,3617.21670838019,0.03397606833188692,1
CHE,1989,16.8,3617.21670838019,0.2300025852543271,0
CHE,1990,16.8,3617.21670838019,0.12446007813672169,1
CHE,1991,17.1,3623.74654312174,0.14410114285587491,1
CHE,1992,17.0,3606.20840062565,0.36756636255816777,0
CHE,1993,18.0,3479.20943929761,0.2957881173075389,0
CHE,1994,18.3,3482.93560412511,0.2845565587715937,0
CHE,1995,17.6,3405.68478072749,0.16911798144113616,1
CHE,1996,16.7,3459.89061670209,0.2816355810208887,0
CHE,1997,17.4,3513.12639714122,0.28122835248461864,2
CHE,1998,17.1,3544.34495422887,0.2969080482547378,2
CHE,1999,18.4,3533.47941266544,0.31885540560250103,1
CHE,2000,18.2,3466.50613217002,0.4101508422917582,1
CHE,2001,18.7,3658.06649907658,0.4088869210926284,2
CHE,2002,18.2,3537.53750331779,0.42450274352893835,5
CHE,2003,18.0,3524.60535957512,0.3089634938037183,3
CHE,2004,18.1,3513.04226751483,0.5023627621022448,3
CHE,2005,18.7,3469.41664326823,0.5351579506232681,1
CHE,2006,18.1,3600.20599088199,0.39761941289602815,3
CHE,2007,19.3,3391.3409304186,0.5007487155337917,5
CHE,2008,19.6,3480.20255913467,0.2346891262343529,0
CHE,2009,20.0,3460.61144395548,0.5579260837527642,3
CHE,2010,20.6,3323.41218501892,0.5256656051499546,0
CHE,2011,20.6,3181.06687778874,0.47521815162999126,3
CHE,2012,21.9,3175.97090168674,0.5928534496911022,1
CHE,2013,21.8,3274.49948136129,0.3637851272541688,6
CHE,2014,22.2,3031.17447656808,0.7736853968438719,1
CHE,2015,23.9,2927.96015319396,0.7731661772123388,0
CHE,2016,24.1,2819.83095943189,0.6424723084611247,3
CHE,2017,25.0,2809.47945669194,0.8019754903816094,2
CHE,2018,24.2,2806.4991558403,0.6412470422255061,2
CHE,2019,24.8,2857.15819180217,0.5833092016938262,5
CHE,2020,26.4,2690.39023280182,0.7264873479745746,1
CHE,2021,27.7,2619.80556120156,0.7630648972086599,2
CHE,2022,27.7,2591.92141040481,0.7120483849808512,5
CHE,2023,27.7,2511.37154209497,0.7827590364216934,3
CHE,2024,27.7,2491.51225467078,0.8768667256772525,0
CHE,2025,27.7,2491.51225467078,0.8709015634479812,1
CHL,1960,34.0,1042.63924696805,-0.4983071315051183,1
CHL,1961,34.0,1042.63924696805,-0.3284821263934374,0
CHL,1962,34.0,1042.63924696805,-0.36424371231137154,1
CHL,1963,34.0,1042.63924696805,-0.2605573889042813,1
CHL,1964,34.0,1042.63924696805,-0.2938431264362873,1
CHL,1965,34.0,1042.63924696805,-0.09536299286506061,0
CHL,1966,34.0,1042.63924696805,-0.3448645130278587,1
CHL,1967,34.0,1042.63924696805,-0.14680564632466556,0
CHL,1968,34.0,1042.63924696805,-0.23641333530225137,0
CHL,1969,34.0,1042.63924696805,-0.17683225311496129,0
CHL,1970,34.0,1042.63924696805,-0.1786731124583194,0
CHL,1971,34.0,1042.63924696805,0.09694433050894535,0
CHL,1972,34.0,1042.63924696805,0.061672448630927384,1
CHL,1973,34.0,1042.63924696805,-0.1090780801639254,1
CHL,1974,34.0,1042.63924696805,-0.11059302330707471,1
CHL,1975,34.0,1042.63924696805,0.02877919691536386,0
CHL,1976,34.0,1042.63924696805,0.013913276460454885,2
CHL,1977,34.0,1042.63924696805,-0.03566348106017424,2
CHL,1978,34.0,1042.63924696805,0.1545701772384625,1
CHL,1979,34.0,1042.63924696805,0.020564207638449173,0
CHL,1980,34.0,1042.63924696805,0.14259425317305519,0
CHL,1981,34.0,1042.63924696805,0.026566503690485736,3
CHL,1982,34.0,1042.63924696805,0.20156785170765754,3
CHL,1983,34.0,1042.63924696805,0.12586042917407197,1
CHL,1984,34.0,1042.63924696805,0.16948989859944152,1
CHL,1985,34.0,1042.63924696805,-0.056441151469900086,1
CHL,1986,34.0,1042.63924696805,0.1764943795944523,1
CHL,1987,34.0,1042.63924696805,0.22615017550345357,1
CHL,1988,34.0,1042.63924696805,0.39659190183889503,2
CHL,1989,34.0,1042.63924696805,0.30061273692940393,1
CHL,1990,34.0,1042.63924696805,0.15555747581414286,2
CHL,1991,37.3,1048.54685125944,0.0664159632160422,0
CHL,1992,38.6,1115.74449791436,0.19139562708092317,5
CHL,1993,35.8,1125.82760632048,0.07060275675880559,0
CHL,1994,34.8,1192.35792309529,0.177331482270282,0
CHL,1995,34.2,1262.61937956632,0.3402214881494988,2
CHL,1996,32.2,1378.90684276783,0.3732932586723948,1
CHL,1997,30.0,1523.53564987188,0.4288565758501787,2
CHL,1998,29.8,1557.21131062443,0.3662977014501238,0
CHL,1999,29.1,1633.86338932833,0.21694253715680192,2
CHL,2000,31.4,1623.48012689232,0.5061742491822817,4
CHL,2001,32.1,1574.84475911504,0.5567827034427848,3
CHL,2002,33.1,1612.43130205148,0.5503378207207075,3
CHL,2003,31.6,1612.22953620512,0.3320249106511188,1
CHL,2004,31.4,1699.73240740445,0.4504716562364339,1
CHL,2005,32.3,1735.08874376693,0.6551737965068264,3
CHL,2006,32.9,1788.47442583539,0.46685758890398166,2
CHL,2007,30.5,1836.95620548021,0.4819698715711612,0
CHL,2008,30.8,1801.2828820239,0.5092229485657885,3
CHL,2009,31.5,1735.83895157902,0.6213428662266344,1
CHL,2010,27.0,1795.6817303266,0.469890189538485,3
CHL,2011,28.8,1937.32339633854,0.41795387446497395,2
CHL,2012,30.3,2123.49178972428,0.761198704145866,2
CHL,2013,30.2,2177.50491871487,0.5176233389610292,2
CHL,2014,27.0,1946.21181666587,0.6623418438621478,2
CHL,2015,25.1,1968.30286182049,0.4659892874909811,2
CHL,2016,24.6,2070.46958170364,0.8251177232242933,1
CHL,2017,24.1,2065.97571745805,0.7140593323291307,0
CHL,2018,25.5,2067.9764736837,0.8729073240055591,2
CHL,2019,25.3,2154.35451877758,0.7116340648060027,3
CHL,2020,26.7,1946.16760616995,0.6398009125055666,1
CHL,2021,24.2,2032.98120427379,0.8100566572442626,4
CHL,2022,24.2,2081.99751245711,0.6515638340427516,1
CHL,2023,24.2,2059.27616196845,0.7115854794542621,4
CHL,2024,24.2,2029.03299532593,0.7791336663292193,2
CHL,2025,24.2,2029.03299532593,0.8488666597931889,3
CHN,1960,33.9,773.250116673841,-0.2619806810600997,1
CHN,1961,33.9,773.250116673841,-0.28026875728748524,0
CHN,1962,33.9,773.250116673841,-0.3420491740312564,0
CHN,1963,33.9,773.250116673841,-0.48624583209764466,1
CHN,1964,33.9,773.250116673841,-0.3431026700893702,0
CHN,1965,33.9,773.250116673841,-0.3495284125612685,0
CHN,1966,33.9,773.250116673841,-0.31598864524371334,0
CHN,1967,33.9,773.250116673841,-0.3082321743385305,0
CHN,1968,33.9,773.250116673841,-0.07551509395896677,2
CHN,1969,33.9,773.250116673841,-0.1404031242613357,2
CHN,1970,33.9,773.250116673841,-0.010501464593927867,0
CHN,1971,33.9,773.250116673841,-0.07788341126020626,0
CHN,1972,33.9,773.250116673841,-0.017265663583180935,0
CHN,1973,33.9,773.250116673841,-0.14814744335872237,0
CHN,1974,33.9,773.250116673841,0.023507250448489475,1
CHN,1975,33.9,773.250116673841,-0.01182566549545297,0
CHN,1976,33.9,773.250116673841,-0.17394250443849124,2
CHN,1977,33.9,773.250116673841,-0.012868502734783765,1
CHN,1978,33.9,773.250116673841,-0.04348980671909997,0
CHN,1979,33.9,773.250116673841,-0.03697170312254418,1
CHN,1980,33.9,773.250116673841,-0.048628092095775996,2
CHN,1981,33.9,773.250116673841,-0.0629422546796785,0
CHN,1982,33.9,773.250116673841,-0.16788831180604186,2
CHN,1983,33.9,773.250116673841,0.09070742917207394,1
CHN,1984,33.9,773.250116673841,0.017953952876969922,1
CHN,1985,33.9,773.250116673841,0.0017924141506279467,2
CHN,1986,33.9,773.250116673841,0.06588197919702496,2
CHN,1987,33.9,773.250116673841,0.06651532416212594,0
CHN,1988,33.9,773.250116673841,0.06289911022194959,3
CHN,1989,33.9,773.250116673841,0.12690266026164393,0
CHN,1990,33.9,773.250116673841,0.12758892454839701,2
CHN,1991,33.1,740.586120549437,0.347431827349175,0
CHN,1992,32.8,756.63514647117,0.3473473339380997,2
CHN,1993,31.5,792.633509359554,0.16745616077381492,1
CHN,1994,31.1,821.273750333988,0.3117030024232238,1
CHN,1995,29.4,872.82633002387,0.43058152615652695,1
CHN,1996,30.5,884.894160616361,0.38217066727671256,4
CHN,1997,30.0,876.489344673065,0.44387685658212744,4
CHN,1998,29.5,872.405987083978,0.3516126900704716,3
CHN,1999,30.3,880.738578841902,0.37088111087766007,2
CHN,2000,29.6,898.07500446721,0.2610809310055976,0
CHN,2001,28.4,921.506436459842,0.2253548353474421,1
CHN,2002,27.0,976.159336791292,0.3624190074722467,0
CHN,2003,23.9,1105.13742396493,0.45615677846130503,2
CHN,2004,20.2,1249.04415339994,0.40366092882447874,1
CHN,2005,17.4,1369.79197119649,0.5274324854680137,1
CHN,2006,16.4,1490.18647938836,0.6802438546959684,2
CHN,2007,14.9,1595.46606847798,0.4821068998094005,1
CHN,2008,14.1,1629.97754209383,0.3728202426425689,1
CHN,2009,13.4,1728.61645229501,0.560188356638627,1
CHN,2010,12.3,1899.79996108685,0.4568114685780626,1
CHN,2011,11.3,2027.46525356855,0.5713128390840249,4
CHN,2012,11.5,2085.21872095825,0.5894683450035094,0
CHN,2013,11.5,2137.32572690907,0.6776831094295446,6
CHN,2014,11.9,2177.55011435267,0.43562051289945125,1
CHN,2015,12.2,2175.1544486832,0.7817188011399947,1
CHN,2016,12.6,2149.2047500244,0.7684679918950765,4
CHN,2017,13.1,2215.91139022057,0.8305198605672369,2
CHN,2018,13.5,2310.87757050979,0.7976093536626236,1
CHN,2019,14.3,2397.96868908473,0.7348178534744357,2
CHN,2020,14.9,2465.96954605987,0.6404479177594518,2
CHN,2021,15.2,2623.79959356116,0.7243291727946822,4
CHN,2022,15.2,2676.48200976111,0.7801419928025883,3
CHN,2023,15.2,2850.94152906511,0.7200830835597598,3
CHN,2024,15.2,2850.94152906511,0.7949557112361215,4
CHN,2025,15.2,2850.94152906511,0.7986885968147404,3
COL,1960,38.1,758.594011470617,-0.2588924231457475,0
COL,1961,38.1,758.594011470617,-0.3352441693038517,1
COL,1962,38.1,758.594011470617,-0.3574871879103809,2
COL,1963,38.1,758.594011470617,-0.35177054212373987,1
COL,1964,38.1,758.594011470617,-0.18678852995245046,1
COL,1965,38.1,758.594011470617,-0.002785003725395252,0
COL,1966,38.1,758.594011470617,-0.20352533949820104,0
COL,1967,38.1,758.594011470617,-0.31532810044381276,0
COL,1968,38.1,758.594011470617,-0.23059546999667696,0
COL,1969,38.1,758.594011470617,-0.4210001224000973,1
COL,1970,38.1,758.594011470617,-0.1598442841233999,0
COL,1971,38.1,758.594011470617,-0.22382756653148522,0
COL,1972,38.1,758.594011470617,-0.1055464875519752,1
COL,1973,38.1,758.594011470617,-0.193932538877404,1
COL,1974,38.1,758.594011470617,0.025577949163943486,0
COL,1975,38.1,758.594011470617,-0.1522699693199675,0
COL,1976,38.1,758.594011470617,-0.018923628564053205,1
COL,1977,38.1,758.594011470617,-0.0055441683021736216,1
COL,1978,38.1,758.594011470617,-0.03838376241974937,2
COL,1979,38.1,758.594011470617,0.0342077313721441,1
COL,1980,38.1,758.594011470617,0.14181822035980826,1
COL,1981,38.1,758.594011470617,-0.12481779812134632,1
COL,1982,38.1,758.594011470617,0.08271739350666261,2
COL,1983,38.1,758.594011470617,-0.07910451846018776,0
COL,1984,38.1,758.594011470617,0.16795035266774894,3
COL,1985,38.1,758.594011470617,0.07869525339778341,2
COL,1986,38.1,758.594011470617,0.03948034266291535,0
COL,1987,38.1,758.594011470617,0.15275007945366312,1
COL,1988,38.1,758.594011470617,0.1646506618619014,3
COL,1989,38.1,758.594011470617,0.31480960943522285,4
COL,1990,38.1,758.594011470617,0.20458445932373095,2
COL,1991,36.8,751.902938320027,0.11890051378423241,0
COL,1992,33.1,764.278377977952,0.2153697797328401,3
COL,1993,33.0,780.625826171299,0.21525290200946706,2
COL,1994,33.8,798.193720343948,0.3318983261555705,2
COL,1995,33.5,794.967097625038,0.1391993204090414,4
COL,1996,33.6,797.74746750655,0.2946802964760658,1
COL,1997,25.7,762.008712622099,0.2938962779429055,2
COL,1998,25.8,773.108534647068,0.35405812142845694,1
COL,1999,29.0,684.04515970986,0.165430898537825,1
COL,2000,27.9,674.789373014303,0.400858960088775,5
COL,2001,27.1,663.457783116269,0.42774995323530074,3
COL,2002,28.6,640.534397467261,0.36642563872650147,1
COL,2003,30.6,644.213790055096,0.4701748367378308,1
COL,2004,29.0,638.256874604387,0.2291769888885298,1
COL,2005,28.9,659.017512793074,0.3797013201191476,6
COL,2006,30.6,685.39143164947,0.5544005976768426,1
COL,2007,31.0,671.974010763536,0.2984200006945178,2
COL,2008,30.8,698.498635069449,0.5039588585161597,4
COL,2009,31.4,721.723799554454,0.5262140950467277,5
COL,2010,30.6,708.462118919431,0.37114542725200894,3
COL,2011,29.6,718.539125799809,0.6886392472082989,2
COL,2012,29.6,690.223937074854,0.5999431959294719,2
COL,2013,32.0,890.995033650514,0.5672355831945723,2
COL,2014,32.1,896.819737976178,0.4165143729224849,2
COL,2015,31.1,899.746405476032,0.538186593514391,1
COL,2016,30.5,923.380646133256,0.7347327354994675,2
COL,2017,32.2,870.764598847956,0.7392354566699825,1
COL,2018,30.4,829.434495650998,0.3877235940056469,4
COL,2019,31.5,899.552647463233,0.6387562828514922,5
COL,2020,32.0,814.027717297433,0.7141391876334375,1
COL,2021,29.7,880.466204307389,0.7622789794764792,1
COL,2022,29.7,863.76322070814,0.7329679918643232,3
COL,2023,29.7,872.633394703758,0.7060581181812704,2
COL,2024,29.7,840.642725844963,0.6719449679248155,4
COL,2025,29.7,840.642725844963,0.9741589074102075,4
DEU,1960,2.1,4421.75298411525,-0.2870799144874337,0
DEU,1961,2.1,4421.75298411525,-0.22048876532489986,1
DEU,1962,2.1,4421.75298411525,-0.4076257205026259,1
DEU,1963,2.1,4421.75298411525,-0.26286525509768854,0
DEU,1964,2.1,4421.75298411525,-0.37420527125025876,1
DEU,1965,2.1,4421.75298411525,-0.2660705454191386,0
DEU,1966,2.1,4421.75298411525,-0.3332543928859252,0
DEU,1967,2.1,4421.75298411525,-0.33486202647374147,1
DEU,1968,2.1,4421.75298411525,-0.2846915662834889,1
DEU,1969,2.1,4421.75298411525,-0.15075123900256449,1
DEU,1970,2.1,4421.75298411525,-0.21261960101108618,0
DEU,1971,2.1,4421.75298411525,-0.2346338013965127,2
DEU,1972,2.1,4421.75298411525,-0.07005959011657222,1
DEU,1973,2.1,4421.75298411525,-0.048405292043438575,2
DEU,1974,2.1,4421.75298411525,-0.21670040936102558,1
DEU,1975,2.1,4421.75298411525,-0.06836404800751425,0
DEU,1976,2.1,4421.75298411525,-0.0183785165876216,2
DEU,1977,2.1,4421.75298411525,-0.025287706790918615,0
DEU,1978,2.1,4421.75298411525,-0.05050940564505674,0
DEU,1979,2.1,4421.75298411525,-0.08496922125948367,1
DEU,1980,2.1,4421.75298411525,-0.13658283675879695,1
DEU,1981,2.1,4421.75298411525,0.054039143887580035,2
DEU,1982,2.1,4421.75298411525,0.09050796210960904,0
DEU,1983,2.1,4421.75298411525,0.00455097428820047,0
DEU,1984,2.1,4421.75298411525,-0.012747243360389016,0
DEU,1985,2.1,4421.75298411525,0.19835568236996018,2
DEU,1986,2.1,4421.75298411525,0.09365577768314877,3
DEU,1987,2.1,4421.75298411525,0.22319337012927032,1
DEU,1988,2.1,4421.75298411525,0.17622036845686861,0
DEU,1989,2.1,4421.75298411525,0.14285071216212297,2
DEU,1990,2.1,4421.75298411525,0.2778286619524082,2
DEU,1991,2.0,4303.21110441046,0.2987024733126119,2
DEU,1992,2.1,4191.07717344268,0.3091762005734584,1
DEU,1993,2.1,4123.06429325007,0.16296103868670242,5
DEU,1994,2.3,4089.20711052609,0.2384266606624341,3
DEU,1995,2.3,4119.89234314538,0.07503454558108849,0
DEU,1996,2.2,4247.28041587343,0.30870941488455184,2
DEU,1997,2.8,4203.57228180046,0.4102528195744467,2
DEU,1998,3.0,4177.53862595182,0.19426886096017207,1
DEU,1999,3.3,4080.1161545149,0.35439498917828655,4
DEU,2000,3.7,4094.27901518469,0.2501674175119262,1
DEU,2001,3.9,4210.00080103251,0.43515755134355427,3
DEU,2002,4.4,4108.61729515583,0.25661370187182875,1
DEU,2003,5.4,4096.47794323132,0.5227794102869021,2
DEU,2004,6.3,4131.61083697,0.4295433285727153,1
DEU,2005,7.3,4109.8805864045,0.33778894165210943,1
DEU,2006,8.6,4235.93876578004,0.5148215441129959,1
DEU,2007,10.5,4023.73935857078,0.6122856941302386,2
DEU,2008,10.2,4081.87998694017,0.48330219572132904,3
DEU,2009,10.7,3821.62500577239,0.5119569316987032,2
DEU,2010,11.6,4029.83085754355,0.5538594680926422,5
DEU,2011,12.5,3891.87175356307,0.5611607899843,4
DEU,2012,13.6,3913.43920397127,0.37671682900226644,3
DEU,2013,13.6,3986.18505186393,0.6608011350512603,4
DEU,2014,14.0,3794.44720253102,0.645688202508557,1
DEU,2015,14.6,3780.85027551891,0.7610467399577517,0
DEU,2016,14.2,3765.21799936242,0.6551733264834942,0
DEU,2017,15.2,3763.19404182465,0.5664238954114031,4
DEU,2018,16.0,3659.22924485198,0.6628395404364384,2
DEU,2019,17.1,3570.88159282488,0.6438333079408207,1
DEU,2020,18.5,3349.19931383762,0.7361977492200853,4
DEU,2021,17.6,3467.03057027911,0.7685198865783405,2
DEU,2022,17.6,3261.8564081995,0.902605624738883,1
DEU,2023,17.6,2928.19658713867,0.6368127281777913,1
DEU,2024,17.6,2824.59006117053,0.725216004407019,0
DEU,2025,17.6,2824.59006117053,0.8700730266279888,2
DNK,1960,7.0,3375.49333145812,-0.3839610214464229,0
DNK,1961,7.0,3375.49333145812,-0.3122962643741473,0
DNK,1962,7.0,3375.49333145812,-0.2883726252596276,0
DNK,1963,7.0,3375.49333145812,-0.3517706736991726,1
DNK,1964,7.0,3375.49333145812,-0.3336900844093045,1
DNK,1965,7.0,3375.49333145812,-0.39963917363484536,0
DNK,1966,7.0,3375.49333145812,-0.16552957091734144,0
DNK,1967,7.0,3375.49333145812,-0.3058426017377987,2
DNK,1968,7.0,3375.49333145812,-0.21735810556503474,1
DNK,1969,7.0,3375.49333145812,-0.23080713255898144,2
DNK,1970,7.0,3375.49333145812,-0.2480788551735934,1
DNK,1971,7.0,3375.49333145812,-0.02653389730602379,0
DNK,1972,7.0,3375.49333145812,-0.0004186110285776534,0
DNK,1973,7.0,3375.49333145812,-0.14326216584394036,1
DNK,1974,7.0,3375.49333145812,-0.0789282833920216,0
DNK,1975,7.0,3375.49333145812,-0.17167898695011613,2
DNK,1976,7.0,3375.49333145812,0.09074250346141997,1
DNK,1977,7.0,3375.49333145812,-0.2633401967134676,2
DNK,1978,7.0,3375.49333145812,-0.19395732658339987,2
DNK,1979,7.0,3375.49333145812,-0.030818178717416447,1
DNK,1980,7.0,3375.49333145812,-0.06498598184960587,3
DNK,1981,7.0,3375.49333145812,-0.008537169292705402,3
DNK,1982,7.0,3375.49333145812,0.11473024777862109,4
DNK,1983,7.0,3375.49333145812,0.07820755582515689,2
DNK,1984,7.0,3375.49333145812,0.06659228363087691,2
DNK,1985,7.0,3375.49333145812,0.29588896616903526,0
DNK,1986,7.0,3375.49333145812,0.16843133587792117,0
DNK,1987,7.0,3375.49333145812,0.19209180466817338,1
DNK,1988,7.0,3375.49333145812,0.1032680684267411,4
DNK,1989,7.0,3375.49333145812,0.20246561466100185,0
DNK,1990,7.0,3375.49333145812,0.09258245512965585,2
DNK,1991,7.1,3735.64154144855,0.05876133023175717,0
DNK,1992,7.8,3562.82145818303,0.2423049824833301,0
DNK,1993,7.7,3646.52089759252,0.3055345822893556,3
DNK,1994,7.3,3761.11016678955,0.21980831154983252,1
DNK,1995,7.5,3707.41092964335,0.2162911417900814,2
DNK,1996,7.3,4172.12941575212,0.4204188210813394,0
DNK,1997,8.1,3849.84990295516,0.1458334194858161,2
DNK,1998,8.5,3773.46075884024,0.08512887782979817,2
DNK,1999,9.1,3604.16901055628,0.317496171566367,2
DNK,2000,10.7,3491.17168608231,0.33805796576833347,1
DNK,2001,11.1,3586.44822949877,0.3247141224347281,3
DNK,2002,11.9,3536.23974586372,0.38743930101308355,1
DNK,2003,12.7,3729.38314390985,0.3096944207227033,1
DNK,2004,14.4,3598.35312921664,0.3724297323836133,2
DNK,2005,16.1,3484.59359006274,0.37458776936159016,3
DNK,2006,15.3,3729.69717999863,0.43490312131820896,3
DNK,2007,17.7,3626.53224599977,0.4279501387475201,2
DNK,2008,18.5,3502.69455323849,0.5105565992527975,5
DNK,2009,19.3,3359.26672454922,0.43260735619191115,1
DNK,2010,21.2,3498.02225565498,0.4728769834455096,1
DNK,2011,23.8,3218.55317400981,0.6640485225597141,1
DNK,2012,26.9,3072.08722081193,0.5188802806656789,0
DNK,2013,27.0,3075.55142847176,0.4805129596807557,1
DNK,2014,30.2,2881.05250715935,0.5431529439890954,1
DNK,2015,32.5,2847.9879109495,0.7474499036061317,5
DNK,2016,32.0,2891.02688317679,0.5649510363452308,2
DNK,2017,35.0,2896.57067618882,0.7270819722738743,1
DNK,2018,34.6,2870.41628591658,0.6208916915537672,4
DNK,2019,37.2,2757.24986480703,0.6655866280033644,0
DNK,2020,39.5,2637.04300572344,0.729357526218209,5
DNK,2021,39.5,2756.12264765988,0.7825405178759668,4
DNK,2022,39.5,2580.54319180783,0.6614314390890238,0
DNK,2023,39.5,2482.85667093368,0.8805281561625363,1
DNK,2024,39.5,2502.21881765196,0.8131108303682347,0
DNK,2025,39.5,2502.21881765196,0.7529042227221041,4
EGY,1960,9.0,575.627816051793,-0.2840820655544829,0
EGY,1961,9.0,575.627816051793,-0.3627300966361352,0
EGY,1962,9.0,575.627816051793,-0.37207738677233604,1
EGY,1963,9.0,575.627816051793,-0.21173293975651247,0
